año;provincia;sector;subsector;tipo_de_gas;valor_toneladas_gas;valor_toneladas_co2e
2013;Neuquén;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;35.01;980.21
2013;Río Negro;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;129.63;3629.64
2013;Salta;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;972.21;27221.94
2013;San Juan;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;8.33;233.34
2013;San Luis;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;453.76;12705.14
2013;Santa Cruz;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;18.55;519.43
2013;Santa Fe;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;86355.14;2417944.04
2013;Santiago del Estero;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;3881.98;108695.58
2013;Tucumán;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;734.22;20558.24
2013;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;10.31;288.73
2013;Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;8364.89;234216.86
2013;Catamarca;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;28.92;809.82
2013;Córdoba;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;13376.85;374551.74
2013;Corrientes;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;1.58;44.21
2013;Chaco;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;1.32;36.88
2013;Chubut;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;4.41;123.45
2013;Entre Ríos;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;1455.96;40766.91
2013;Formosa;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.7;19.67
2013;Jujuy;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;5.85;163.71
2013;La Pampa;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;558.76;15645.22
2013;La Rioja;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.08;2.15
2013;Mendoza;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;4.96;138.84
2013;Misiones;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;3.19;89.28
2013;Neuquén;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;3.49;97.86
2013;Río Negro;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;12.77;357.66
2013;Salta;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;118.36;3313.95
2013;San Juan;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.89;24.79
2013;San Luis;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;44.27;1239.46
2013;Santa Cruz;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;1.8;50.45
2013;Santa Fe;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;11596.58;324704.34
2013;Santiago del Estero;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;500.21;14005.92
2013;Tucumán;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;89.87;2516.44
2013;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.53;14.86
2013;Buenos Aires;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;443.47;117518.47
2013;Catamarca;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;1.57;416.6
2013;Córdoba;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;556.15;147379.13
2013;Corrientes;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.08;19.99
2013;Chaco;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.06;16.1
2013;Chubut;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.26;67.83
2013;Entre Ríos;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;62.1;16455.88
2013;Formosa;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.04;9.51
2013;Jujuy;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.26;70.05
2013;La Pampa;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;28.99;7682.58
2013;La Rioja;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.0;1.15
2013;Mendoza;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.23;61.45
2013;Misiones;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.15;40.38
2013;Neuquén;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.21;55.03
2013;Río Negro;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.77;203.04
2013;Salta;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;5.74;1520.13
2013;San Juan;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.05;13.33
2013;San Luis;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;2.71;718.24
2013;Santa Cruz;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.11;29.19
2013;Santa Fe;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;509.65;135056.76
2013;Santiago del Estero;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;22.9;6069.25
2013;Tucumán;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;4.32;1145.2
2013;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.07;17.32
2013;Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;32.21;8536.5
2013;Catamarca;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.1;25.47
2013;Córdoba;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;40.68;10779.71
2013;Corrientes;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.01;1.35
2013;Chaco;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;1.13
2013;Chubut;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.02;4.93
2013;Entre Ríos;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;4.43;1173.62
2013;Formosa;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.6
2013;Jujuy;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.02;5.37
2013;La Pampa;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;2.07;547.78
2013;La Rioja;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.07
2013;Mendoza;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.02;4.42
2013;Misiones;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.01;2.72
2013;Neuquén;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.01;3.9
2013;Río Negro;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.05;14.22
2013;Salta;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.41;108.15
2013;San Juan;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.78
2013;San Luis;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.17;45.36
2013;Santa Cruz;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.01;2.0
2013;Santa Fe;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;36.21;9595.86
2013;Santiago del Estero;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;1.64;433.81
2013;Tucumán;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.31;83.33
2013;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.53
2014;Buenos Aires;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;75913.34;2125573.4
2014;Catamarca;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;233.17;6528.64
2014;Córdoba;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;92856.02;2599968.46
2014;Corrientes;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;3.2;89.66
2014;Chaco;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;2.93;81.96
2014;Chubut;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;42.24;1182.65
2014;Entre Ríos;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;11154.32;312320.88
2014;Formosa;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;1.03;28.88
2014;Jujuy;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;61.37;1718.32
2014;La Pampa;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;4806.57;134584.05
2014;La Rioja;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;0.94;26.43
2014;Mendoza;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;43.12;1207.33
2014;Río Negro;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;154.55;4327.5
2014;Salta;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;925.69;25919.25
2014;San Juan;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;10.86;304.17
2014;San Luis;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;545.42;15271.83
2014;Santa Cruz;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;20.91;585.53
2014;Santa Fe;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;86809.11;2430655.15
2014;Santiago del Estero;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;3631.85;101691.91
2014;Tucumán;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;601.71;16847.82
2014;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;10.27;287.63
2014;Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;8420.94;235786.24
2014;Catamarca;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;23.48;657.3
2014;Córdoba;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;13108.13;367027.73
2014;Corrientes;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.4;11.2
2014;Chaco;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.33;9.15
2014;Chubut;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;3.77;105.56
2014;Entre Ríos;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;1537.98;43063.5
2014;Formosa;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.13;3.62
2014;Jujuy;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;7.87;220.44
2014;La Pampa;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;542.85;15199.87
2014;La Rioja;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.1;2.88
2014;Mendoza;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;5.26;147.26
2014;Río Negro;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;14.1;394.84
2014;Salta;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;110.52;3094.57
2014;San Juan;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;1.32;37.0
2014;San Luis;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;59.19;1657.23
2014;Santa Cruz;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;1.84;51.65
2014;Santa Fe;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;11707.17;327800.76
2014;Santiago del Estero;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;471.79;13210.17
2014;Tucumán;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;73.23;2050.33
2014;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.59;16.43
2014;Buenos Aires;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;446.78;118397.12
2014;Catamarca;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;1.41;374.57
2014;Córdoba;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;546.34;144780.82
2014;Corrientes;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.02;5.07
2014;Chaco;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.02;4.67
2014;Chubut;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.25;67.16
2014;Entre Ríos;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;65.83;17443.9
2014;Formosa;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.01;1.63
2014;Jujuy;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.36;95.26
2014;La Pampa;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;28.36;7515.59
2014;La Rioja;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.01;1.51
2014;Mendoza;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.26;67.73
2014;Río Negro;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.92;244.57
2014;Salta;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;5.48;1450.99
2014;San Juan;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.06;17.07
2014;San Luis;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;3.21;851.17
2014;Santa Cruz;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.13;33.32
2014;Santa Fe;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;512.02;135686.26
2014;Santiago del Estero;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;21.4;5671.72
2014;Tucumán;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;3.55;939.44
2014;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.07;17.23
2014;Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;32.46;8602.25
2014;Catamarca;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.08;20.47
2014;Córdoba;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;39.85;10560.04
2014;Corrientes;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.34
2014;Chaco;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.28
2014;Chubut;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.02;4.15
2014;Entre Ríos;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;4.68;1239.42
2014;Formosa;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.11
2014;Jujuy;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.03;7.23
2014;La Pampa;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;2.01;533.08
2014;La Rioja;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.09
2014;Mendoza;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.02;4.68
2014;Río Negro;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.06;15.56
2014;Salta;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.38;100.8
2014;San Juan;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;1.17
2014;San Luis;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.23;61.37
2014;Santa Cruz;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.01;2.03
2014;Santa Fe;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;36.58;9692.4
2014;Santiago del Estero;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;1.55;409.44
2014;Tucumán;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.26;67.86
2014;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.6
2015;Buenos Aires;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;78918.26;2209711.17
2015;Catamarca;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;209.66;5870.6
2015;Córdoba;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;90213.9;2525989.28
2015;Corrientes;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;9.94;278.35
2015;Chaco;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;3.6;100.68
2015;Chubut;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;29.18;817.04
2015;Entre Ríos;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;13580.8;380262.49
2015;Formosa;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;0.93;25.94
2015;Jujuy;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;54.73;1532.53
2015;La Pampa;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;5032.92;140921.82
2015;La Rioja;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;1.09;30.46
2015;Mendoza;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;55.78;1561.85
2015;Misiones;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;0.31;8.81
2015;Neuquén;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;0.51;14.26
2015;Río Negro;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;207.51;5810.18
2015;Salta;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;1073.87;30068.27
2015;San Juan;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;28.27;791.66
2015;San Luis;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;718.36;20114.05
2015;Santa Cruz;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;25.76;721.29
2015;Santa Fe;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;86563.0;2423763.97
2015;Santiago del Estero;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;4153.2;116289.54
2015;Tucumán;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;718.39;20114.99
2015;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;7.76;217.27
2015;Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;8824.65;247090.06
2015;Catamarca;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;23.17;648.81
2015;Córdoba;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;12757.45;357208.7
2015;Corrientes;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;1.01;28.3
2015;Chaco;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.43;11.94
2015;Chubut;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;2.64;73.82
2015;Entre Ríos;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;1884.31;52760.55
2015;Formosa;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.11;3.19
2015;Jujuy;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;7.08;198.19
2015;La Pampa;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;572.7;16035.49
2015;La Rioja;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.13;3.63
2015;Mendoza;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;6.64;186.03
2015;Misiones;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.05;1.3
2015;Neuquén;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.05;1.4
2015;Río Negro;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;19.23;538.37
2015;Salta;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;129.87;3636.37
2015;San Juan;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;3.04;85.01
2015;San Luis;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;78.57;2199.85
2015;Santa Cruz;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;2.4;67.21
2015;Santa Fe;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;11673.65;326862.31
2015;Santiago del Estero;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;542.24;15182.78
2015;Tucumán;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;89.31;2500.57
2015;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.57;16.01
2015;Buenos Aires;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;463.8;122907.73
2015;Catamarca;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;1.26;333.23
2015;Córdoba;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;530.66;140624.11
2015;Corrientes;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.06;16.16
2015;Chaco;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.02;5.7
2015;Chubut;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.17;46.31
2015;Entre Ríos;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;80.06;21217.18
2015;Formosa;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.01;1.47
2015;Jujuy;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.32;84.91
2015;La Pampa;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;29.65;7857.97
2015;La Rioja;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.01;1.72
2015;Mendoza;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.33;88.05
2015;Misiones;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.0;0.48
2015;Neuquén;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.0;0.81
2015;Río Negro;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;1.24;327.77
2015;Salta;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;6.34;1680.08
2015;San Juan;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.17;45.11
2015;San Luis;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;4.23;1119.72
2015;Santa Cruz;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.15;40.73
2015;Santa Fe;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;510.55;135296.31
2015;Santiago del Estero;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;24.46;6482.98
2015;Tucumán;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;4.22;1118.2
2015;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.05;12.79
2015;Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;34.11;9038.68
2015;Catamarca;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.08;20.41
2015;Córdoba;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;38.79;10278.9
2015;Corrientes;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.85
2015;Chaco;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.36
2015;Chubut;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.01;2.91
2015;Entre Ríos;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;5.73;1519.28
2015;Formosa;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.1
2015;Jujuy;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.02;6.5
2015;La Pampa;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;2.13;564.51
2015;La Rioja;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.11
2015;Mendoza;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.02;5.89
2015;Misiones;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.04
2015;Neuquén;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.06
2015;Río Negro;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.08;21.25
2015;Salta;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.45;118.59
